Season,Team,Wins,Losses,Draws,Games,HomeGoals,AwayGoals,WonAtLeast2,WonAtLeast3,HalfTimeWins,HalfTimeLosses,HalfTimeDraws,HalfTimeHomeGoals,HalfTimeAwayGoals,HalfTimeClutch,HalfTimeChoke,AVGHomeShots,AVGAwayShots,AVGHomeShotsTarget,AVGAwayShotsTarget,AVGHomeYellow,AVGAwayYellow,AVGHomeRed,AVGAwayRed,AVGHomeFouls,AVGAwayFouls,AVGHomeCorners,AVGAwayCorners
2019-2020,Liverpool,32.0,3.0,3.0,38.0,52.0,33.0,18.0,7.0,24.0,5.0,9.0,29.0,15.0,1.0,1.0,8.263157894736842,7.2631578947368425,3.3947368421052633,2.6842105263157894,0.34210526315789475,0.6578947368421053,0.02631578947368421,0.0,4.105263157894737,4.605263157894737,3.789473684210526,3.0
2019-2020,Norwich,5.0,27.0,6.0,38.0,19.0,7.0,2.0,0.0,8.0,18.0,12.0,12.0,2.0,2.0,2.0,5.7105263157894735,5.026315789473684,1.9210526315789473,1.5263157894736843,0.7631578947368421,1.0,0.07894736842105263,0.0,4.7105263157894735,4.842105263157895,2.3947368421052633,1.868421052631579
2019-2020,West Ham,10.0,19.0,9.0,38.0,30.0,19.0,7.0,2.0,11.0,10.0,17.0,17.0,8.0,1.0,1.0,5.815789473684211,5.157894736842105,2.3421052631578947,1.9473684210526316,0.8947368421052632,0.7368421052631579,0.0,0.02631578947368421,4.894736842105263,5.2894736842105265,2.526315789473684,2.473684210526316
2019-2020,Man City,26.0,9.0,3.0,38.0,57.0,45.0,20.0,14.0,21.0,8.0,9.0,27.0,21.0,1.0,1.0,10.368421052631579,9.236842105263158,3.5526315789473686,3.3684210526315788,0.7105263157894737,0.868421052631579,0.02631578947368421,0.07894736842105263,4.578947368421052,4.921052631578948,4.131578947368421,3.710526315789474
2019-2020,Bournemouth,9.0,22.0,7.0,38.0,22.0,18.0,5.0,1.0,7.0,18.0,13.0,9.0,11.0,1.0,1.0,5.2368421052631575,5.0,1.605263157894737,1.5789473684210527,0.9473684210526315,0.9736842105263158,0.05263157894736842,0.02631578947368421,4.526315789473684,5.184210526315789,2.6842105263157894,2.4210526315789473
2019-2020,Sheffield United,14.0,12.0,12.0,38.0,24.0,15.0,5.0,2.0,10.0,10.0,18.0,12.0,4.0,0.0,0.0,5.5,3.8157894736842106,1.8421052631578947,1.1842105263157894,0.7894736842105263,0.8157894736842105,0.02631578947368421,0.02631578947368421,5.078947368421052,5.7105263157894735,3.5,2.0789473684210527
2019-2020,Burnley,15.0,14.0,9.0,38.0,24.0,19.0,7.0,4.0,8.0,13.0,17.0,7.0,7.0,1.0,1.0,5.7894736842105265,4.421052631578948,2.1315789473684212,1.394736842105263,0.7894736842105263,0.9736842105263158,0.0,0.0,5.552631578947368,5.2894736842105265,2.5,2.0
2019-2020,Southampton,15.0,16.0,7.0,38.0,21.0,30.0,9.0,1.0,11.0,14.0,13.0,9.0,13.0,3.0,3.0,6.315789473684211,6.842105263157895,2.026315789473684,2.736842105263158,0.5,0.8947368421052632,0.10526315789473684,0.0,5.2105263157894735,6.631578947368421,2.5789473684210527,2.9473684210526314
2019-2020,Crystal Palace,11.0,17.0,10.0,38.0,15.0,16.0,3.0,0.0,7.0,13.0,18.0,4.0,6.0,0.0,0.0,6.078947368421052,3.8157894736842106,1.7894736842105263,1.368421052631579,0.8947368421052632,0.7105263157894737,0.02631578947368421,0.02631578947368421,5.447368421052632,5.7368421052631575,2.9210526315789473,1.736842105263158
2019-2020,Everton,13.0,15.0,10.0,38.0,24.0,20.0,3.0,0.0,12.0,7.0,19.0,14.0,13.0,0.0,0.0,6.631578947368421,5.7368421052631575,2.4473684210526314,1.8157894736842106,0.8421052631578947,1.0,0.0,0.07894736842105263,5.7894736842105265,6.631578947368421,2.8421052631578947,2.5
2019-2020,Watford,8.0,20.0,10.0,38.0,22.0,14.0,5.0,3.0,8.0,15.0,15.0,6.0,9.0,1.0,1.0,6.421052631578948,4.7368421052631575,1.631578947368421,1.5263157894736843,1.0,0.9736842105263158,0.05263157894736842,0.02631578947368421,6.7894736842105265,5.947368421052632,2.1578947368421053,2.236842105263158
2019-2020,Brighton,9.0,15.0,14.0,38.0,20.0,19.0,4.0,2.0,8.0,12.0,18.0,8.0,8.0,0.0,0.0,6.2105263157894735,5.921052631578948,1.7894736842105263,1.9473684210526316,0.7105263157894737,0.7631578947368421,0.02631578947368421,0.02631578947368421,4.894736842105263,5.2368421052631575,2.710526315789474,1.9736842105263157
2019-2020,Tottenham,16.0,11.0,11.0,38.0,36.0,25.0,7.0,3.0,17.0,13.0,8.0,19.0,13.0,3.0,3.0,6.473684210526316,5.2368421052631575,2.0789473684210527,2.1315789473684212,1.0263157894736843,1.131578947368421,0.05263157894736842,0.02631578947368421,5.5,5.631578947368421,2.8947368421052633,2.3684210526315788
2019-2020,Aston Villa,9.0,21.0,8.0,38.0,22.0,19.0,4.0,1.0,11.0,13.0,14.0,11.0,8.0,3.0,3.0,6.552631578947368,5.526315789473684,2.1052631578947367,1.8421052631578947,0.8947368421052632,0.8947368421052632,0.0,0.02631578947368421,6.078947368421052,5.7894736842105265,2.9210526315789473,2.3421052631578947
2019-2020,Leicester,18.0,12.0,8.0,38.0,35.0,32.0,13.0,7.0,11.0,10.0,17.0,10.0,14.0,2.0,2.0,6.894736842105263,7.2368421052631575,2.3157894736842106,2.6842105263157894,0.5,0.5789473684210527,0.02631578947368421,0.05263157894736842,5.421052631578948,5.578947368421052,3.1052631578947367,2.736842105263158
2019-2020,Wolves,15.0,9.0,14.0,38.0,27.0,24.0,7.0,2.0,7.0,17.0,14.0,8.0,6.0,1.0,1.0,6.157894736842105,5.921052631578948,1.868421052631579,1.9473684210526316,0.7368421052631579,0.7631578947368421,0.0,0.05263157894736842,5.026315789473684,5.657894736842105,2.3157894736842106,2.763157894736842
2019-2020,Newcastle,11.0,16.0,11.0,38.0,20.0,18.0,3.0,2.0,6.0,11.0,21.0,6.0,10.0,0.0,0.0,6.131578947368421,4.2631578947368425,2.026315789473684,1.4210526315789473,0.868421052631579,0.8421052631578947,0.02631578947368421,0.05263157894736842,4.921052631578948,4.815789473684211,2.263157894736842,1.7105263157894737
2019-2020,Arsenal,14.0,10.0,14.0,38.0,36.0,20.0,6.0,2.0,14.0,13.0,11.0,21.0,7.0,2.0,2.0,6.078947368421052,4.7105263157894735,2.3947368421052633,1.5789473684210527,1.105263157894737,1.1578947368421053,0.05263157894736842,0.07894736842105263,5.815789473684211,5.2631578947368425,3.3684210526315788,2.710526315789474
2019-2020,Man United,18.0,8.0,12.0,38.0,40.0,26.0,15.0,8.0,21.0,10.0,7.0,21.0,14.0,0.0,0.0,7.868421052631579,6.421052631578948,3.1052631578947367,2.5789473684210527,0.7631578947368421,1.131578947368421,0.0,0.0,5.868421052631579,5.526315789473684,2.526315789473684,2.8421052631578947
2019-2020,Chelsea,20.0,12.0,6.0,38.0,30.0,39.0,10.0,5.0,18.0,10.0,10.0,16.0,20.0,0.0,0.0,8.736842105263158,7.7105263157894735,3.1842105263157894,2.6842105263157894,0.7894736842105263,0.7894736842105263,0.0,0.0,4.631578947368421,5.526315789473684,3.6052631578947367,2.8947368421052633
